t, series_0,t, series_1,t, series_2,t, series_3,t, series_4,t, series_5,t, series_6,t, series_7,t, series_8,t, series_9,t, series_10,t, series_11,t, series_12,t, series_13,t, series_14,t, series_15,t, series_16,t, series_17,t, series_18,t, series_19,t, series_20,t, series_21,t, series_22,t, series_23,t, series_24,t, series_25,t, series_26,t, series_27,t, series_28,t, series_29,t, series_30,t, series_31,t, series_32,t, series_33,t, series_34,t, series_35,t, series_36,t, series_37,t, series_38,t, series_39,t, series_40,t, series_41,t, series_42,t, series_43,t, series_44,t, series_45,t, series_46,t, series_47,t, series_48,t, series_49,t, series_50,t, series_51,t, series_52,t, series_53,t, series_54,t, series_55,t, series_56,t, series_57,t, series_58,t, series_59,t, series_60,t, series_61,t, series_62,t, series_63,t, series_64,t, series_65,t, series_66,t, series_67,t, series_68,t, series_69,t, series_70,t, series_71,t, series_72,t, series_73,t, series_74,t, series_75,t, series_76,t, series_77,t, series_78,t, series_79,t, series_80,t, series_81,t, series_82,t, series_83,t, series_84,t, series_85,t, series_86,t, series_87,t, series_88,t, series_89,t, series_90,t, series_91,t, series_92,t, series_93,t, series_94,t, series_95,t, series_96,t, series_97,t, series_98,t, series_99
0.044,0.012481,0.044,0.0171381,0.044,0.0135342,0.044,0.0103254,0.044,0.0114716,0.044,0.00288981,0.044,0.0101266,0.044,0.0116862,0.044,0.00810552,0.044,0.00524455,0.044,0.014672,0.044,0.0123714,0.044,0.0147092,0.044,0.0145782,0.044,0.0170271,0.044,0.0148993,0.044,0.0172982,0.044,0.00832249,0.044,0.01219,0.044,0.0114716,0.044,0.0147092,0.044,0.0161844,0.044,0.0145782,0.044,0.0137356,0.044,0.0137455,0.044,0.018928,0.044,0.00936087,0.044,0.010222,0.044,0.0147351,0.044,0.0163451,0.044,0.00868859,0.044,0.0157267,0.044,0.0145782,0.044,0.0149932,0.044,0.00557328,0.044,0.0117776,0.044,0.0131765,0.044,0.0145878,0.044,0.0142624,0.044,0.00196409,0.044,0.0103621,0.044,0.0142916,0.044,0.0149717,0.044,0.0117678,0.044,0.0145782,0.044,0.0103763,0.044,0.0132855,0.044,0.0150576,0.044,0.014713,0.044,0.0138439,0.044,0.00400008,0.044,0.0146512,0.044,0.00368479,0.044,0.0150994,0.044,0.00421288,0.044,0.00797264,0.044,0.00864444,0.044,0.0171887,0.044,0.0178535,0.044,0.0144826,0.044,0.0140882,0.044,0.0150607,0.044,0.0145505,0.044,0.0157451,0.044,0.0150568,0.044,0.0126086,0.044,0.00846728,0.044,0.0157126,0.044,0.0143234,0.044,0.0114787,0.044,0.0141438,0.044,0.0149995,0.044,0.0145977,0.044,0.0154294,0.044,0.00621096,0.044,0.0108732,0.044,0.0102591,0.044,0.0142049,0.044,0.0148107,0.044,0.0102165,0.044,0.0157451,0.044,0.00908708,0.044,0.0146241,0.044,0.0150193,0.044,0.0146512,0.044,0.0149995,0.044,0.0227004,0.044,0.000633229,0.044,0.0119929,0.044,0.0151298,0.044,0.0137539,0.044,0.0177053,0.044,0.0151481,0.044,0.014619,0.044,0.0147713,0.044,0.0166755,0.044,0.0143234,0.044,0.00621096,0.044,0.014485,0.044,0.00459564
0.045,0.0127291,0.045,0.0174778,0.045,0.013803,0.045,0.0105309,0.045,0.0116997,0.045,0.00294753,0.045,0.0103281,0.045,0.0119185,0.045,0.00826696,0.045,0.00534917,0.045,0.0149632,0.045,0.0126173,0.045,0.0150011,0.045,0.0148676,0.045,0.0173647,0.045,0.015195,0.045,0.0176411,0.045,0.00848824,0.045,0.0124323,0.045,0.0116997,0.045,0.0150011,0.045,0.0165054,0.045,0.0148676,0.045,0.0140084,0.045,0.0140185,0.045,0.0193029,0.045,0.0095472,0.045,0.0104254,0.045,0.0150276,0.045,0.0166693,0.045,0.00886159,0.045,0.0160387,0.045,0.0148676,0.045,0.0152908,0.045,0.00568444,0.045,0.0120117,0.045,0.0134383,0.045,0.0148774,0.045,0.0145455,0.045,0.00200333,0.045,0.0105683,0.045,0.0145754,0.045,0.0152689,0.045,0.0120018,0.045,0.0148676,0.045,0.0105827,0.045,0.0135494,0.045,0.0153565,0.045,0.0150051,0.045,0.0141189,0.045,0.00407992,0.045,0.014942,0.045,0.00375835,0.045,0.015399,0.045,0.00429696,0.045,0.00813144,0.045,0.00881656,0.045,0.0175294,0.045,0.0182073,0.045,0.0147701,0.045,0.014368,0.045,0.0153596,0.045,0.0148394,0.045,0.0160575,0.045,0.0153556,0.045,0.0128592,0.045,0.0086359,0.045,0.0160243,0.045,0.0146078,0.045,0.0117069,0.045,0.0144246,0.045,0.0152972,0.045,0.0148875,0.045,0.0157356,0.045,0.00633479,0.045,0.0110894,0.045,0.0104632,0.045,0.0144869,0.045,0.0151046,0.045,0.0104198,0.045,0.0160575,0.045,0.00926799,0.045,0.0149144,0.045,0.0153174,0.045,0.014942,0.045,0.0152972,0.045,0.0231491,0.045,0.00064589,0.045,0.0122313,0.045,0.01543,0.045,0.0140271,0.045,0.0180562,0.045,0.0154487,0.045,0.0149092,0.045,0.0150645,0.045,0.0170062,0.045,0.0146078,0.045,0.00633479,0.045,0.0147726,0.045,0.00468734
0.046,0.012982,0.046,0.0178243,0.046,0.0140771,0.046,0.0107403,0.046,0.0119323,0.046,0.00300639,0.046,0.0105336,0.046,0.0121554,0.046,0.00843161,0.046,0.00545586,0.046,0.0152602,0.046,0.012868,0.046,0.0152989,0.046,0.0151627,0.046,0.0177089,0.046,0.0154966,0.046,0.0179907,0.046,0.00865727,0.046,0.0126794,0.046,0.0119323,0.046,0.0152989,0.046,0.0168327,0.046,0.0151627,0.046,0.0142865,0.046,0.0142969,0.046,0.0196851,0.046,0.00973721,0.046,0.0106328,0.046,0.0153258,0.046,0.0169998,0.046,0.00903803,0.046,0.0163569,0.046,0.0151627,0.046,0.0155942,0.046,0.0057978,0.046,0.0122505,0.046,0.0137052,0.046,0.0151727,0.046,0.0148343,0.046,0.00204336,0.046,0.0107785,0.046,0.0148647,0.046,0.0155719,0.046,0.0122403,0.046,0.0151627,0.046,0.0107932,0.046,0.0138186,0.046,0.0156612,0.046,0.0153029,0.046,0.0143992,0.046,0.00416135,0.046,0.0152386,0.046,0.00383338,0.046,0.0157046,0.046,0.00438272,0.046,0.0082934,0.046,0.00899211,0.046,0.0178768,0.046,0.018568,0.046,0.0150633,0.046,0.0146532,0.046,0.0156644,0.046,0.0151339,0.046,0.016376,0.046,0.0156603,0.046,0.0131147,0.046,0.00880786,0.046,0.0163422,0.046,0.0148978,0.046,0.0119396,0.046,0.014711,0.046,0.0156008,0.046,0.0151829,0.046,0.0160477,0.046,0.00646108,0.046,0.0113099,0.046,0.0106714,0.046,0.0147745,0.046,0.0154044,0.046,0.0106271,0.046,0.016376,0.046,0.00945247,0.046,0.0152105,0.046,0.0156214,0.046,0.0152386,0.046,0.0156008,0.046,0.0236066,0.046,0.000658804,0.046,0.0124744,0.046,0.0157362,0.046,0.0143056,0.046,0.018414,0.046,0.0157552,0.046,0.0152051,0.046,0.0153635,0.046,0.0173433,0.046,0.0148978,0.046,0.00646108,0.046,0.0150658,0.046,0.00478086
0.047,0.0132399,0.047,0.0181775,0.047,0.0143566,0.047,0.010954,0.047,0.0121695,0.047,0.00306643,0.047,0.0107431,0.047,0.012397,0.047,0.00859951,0.047,0.00556468,0.047,0.015563,0.047,0.0131236,0.047,0.0156024,0.047,0.0154636,0.047,0.0180598,0.047,0.015804,0.047,0.0183472,0.047,0.00882965,0.047,0.0129313,0.047,0.0121695,0.047,0.0156024,0.047,0.0171664,0.047,0.0154636,0.047,0.0145702,0.047,0.0145807,0.047,0.0200749,0.047,0.00993099,0.047,0.0108443,0.047,0.0156299,0.047,0.0173369,0.047,0.00921796,0.047,0.0166813,0.047,0.0154636,0.047,0.0159036,0.047,0.00591341,0.047,0.012494,0.047,0.0139774,0.047,0.0154738,0.047,0.0151287,0.047,0.00208418,0.047,0.0109929,0.047,0.0151597,0.047,0.0158808,0.047,0.0124836,0.047,0.0154636,0.047,0.0110079,0.047,0.014093,0.047,0.0159719,0.047,0.0156066,0.047,0.0146851,0.047,0.0042444,0.047,0.015541,0.047,0.0039099,0.047,0.0160162,0.047,0.00447018,0.047,0.00845857,0.047,0.00917112,0.047,0.0182311,0.047,0.0189359,0.047,0.0153622,0.047,0.0149441,0.047,0.0159752,0.047,0.0154343,0.047,0.0167008,0.047,0.015971,0.047,0.0133752,0.047,0.00898322,0.047,0.0166663,0.047,0.0151935,0.047,0.012177,0.047,0.015003,0.047,0.0159103,0.047,0.0154842,0.047,0.0163661,0.047,0.00658988,0.047,0.0115348,0.047,0.0108836,0.047,0.0150678,0.047,0.0157101,0.047,0.0108384,0.047,0.0167008,0.047,0.00964061,0.047,0.0155123,0.047,0.0159313,0.047,0.015541,0.047,0.0159103,0.047,0.0240731,0.047,0.000671976,0.047,0.0127223,0.047,0.0160484,0.047,0.0145896,0.047,0.0187788,0.047,0.0160678,0.047,0.0155068,0.047,0.0156684,0.047,0.0176871,0.047,0.0151935,0.047,0.00658988,0.047,0.0153648,0.047,0.00487625
0.048,0.0135029,0.048,0.0185377,0.048,0.0146416,0.048,0.0111718,0.048,0.0124113,0.048,0.00312766,0.048,0.0109568,0.048,0.0126434,0.048,0.00877075,0.048,0.00567566,0.048,0.0158718,0.048,0.0133844,0.048,0.015912,0.048,0.0157704,0.048,0.0184177,0.048,0.0161176,0.048,0.0187107,0.048,0.00900545,0.048,0.0131883,0.048,0.0124113,0.048,0.015912,0.048,0.0175067,0.048,0.0157704,0.048,0.0148594,0.048,0.0148702,0.048,0.0204722,0.048,0.0101286,0.048,0.01106,0.048,0.01594,0.048,0.0176805,0.048,0.00940145,0.048,0.0170121,0.048,0.0157704,0.048,0.0162191,0.048,0.00603133,0.048,0.0127423,0.048,0.0142549,0.048,0.0157808,0.048,0.015429,0.048,0.00212582,0.048,0.0112115,0.048,0.0154606,0.048,0.0161959,0.048,0.0127317,0.048,0.0157704,0.048,0.0112268,0.048,0.0143728,0.048,0.0162887,0.048,0.0159162,0.048,0.0149766,0.048,0.0043291,0.048,0.0158494,0.048,0.00398794,0.048,0.0163339,0.048,0.00455938,0.048,0.00862701,0.048,0.00935369,0.048,0.0185923,0.048,0.0193109,0.048,0.015667,0.048,0.0152407,0.048,0.0162921,0.048,0.0157405,0.048,0.0170319,0.048,0.0162878,0.048,0.0136409,0.048,0.00916207,0.048,0.0169968,0.048,0.015495,0.048,0.012419,0.048,0.0153007,0.048,0.0162259,0.048,0.0157915,0.048,0.0166906,0.048,0.00672123,0.048,0.0117642,0.048,0.0111001,0.048,0.0153668,0.048,0.0160217,0.048,0.011054,0.048,0.0170319,0.048,0.00983248,0.048,0.0158201,0.048,0.0162473,0.048,0.0158494,0.048,0.0162259,0.048,0.0245486,0.048,0.000685411,0.048,0.0129751,0.048,0.0163667,0.048,0.0148793,0.048,0.0191507,0.048,0.0163865,0.048,0.0158145,0.048,0.0159792,0.048,0.0180377,0.048,0.015495,0.048,0.00672123,0.048,0.0156697,0.048,0.00497353
0.049,0.0137711,0.049,0.0189049,0.049,0.0149323,0.049,0.011394,0.049,0.012658,0.049,0.00319012,0.049,0.0111747,0.049,0.0128947,0.049,0.00894538,0.049,0.00578884,0.049,0.0161867,0.049,0.0136502,0.049,0.0162277,0.049,0.0160833,0.049,0.0187826,0.049,0.0164373,0.049,0.0190814,0.049,0.00918473,0.049,0.0134503,0.049,0.012658,0.049,0.0162277,0.049,0.0178537,0.049,0.0160833,0.049,0.0151543,0.049,0.0151653,0.049,0.0208774,0.049,0.0103301,0.049,0.01128,0.049,0.0162562,0.049,0.018031,0.049,0.00958858,0.049,0.0173493,0.049,0.0160833,0.049,0.0165408,0.049,0.00615158,0.049,0.0129955,0.049,0.0145379,0.049,0.0160939,0.049,0.0157351,0.049,0.00216829,0.049,0.0114345,0.049,0.0157674,0.049,0.0165171,0.049,0.0129847,0.049,0.0160833,0.049,0.0114501,0.049,0.0146582,0.049,0.0166118,0.049,0.0162319,0.049,0.0152738,0.049,0.0044155,0.049,0.0161638,0.049,0.00406754,0.049,0.0166578,0.049,0.00465035,0.049,0.00879879,0.049,0.00953987,0.049,0.0189606,0.049,0.0196933,0.049,0.0159779,0.049,0.0155431,0.049,0.0166152,0.049,0.0160528,0.049,0.0173696,0.049,0.0166109,0.049,0.0139118,0.049,0.00934445,0.049,0.0173338,0.049,0.0158024,0.049,0.0126658,0.049,0.0156044,0.049,0.0165477,0.049,0.0161048,0.049,0.0170216,0.049,0.0068552,0.049,0.011998,0.049,0.0113208,0.049,0.0156717,0.049,0.0163396,0.049,0.0112738,0.049,0.0173696,0.049,0.0100281,0.049,0.0161339,0.049,0.0165696,0.049,0.0161638,0.049,0.0165477,0.049,0.0250333,0.049,0.000699115,0.049,0.0132329,0.049,0.0166913,0.049,0.0151746,0.049,0.01953,0.049,0.0167115,0.049,0.0161282,0.049,0.0162962,0.049,0.0183951,0.049,0.0158024,0.049,0.0068552,0.049,0.0159806,0.049,0.00507275
0.050,0.0140446,0.050,0.0192794,0.050,0.0152287,0.050,0.0116205,0.050,0.0129095,0.050,0.00325382,0.050,0.011397,0.050,0.0131509,0.050,0.00912348,0.050,0.00590428,0.050,0.0165077,0.050,0.0139213,0.050,0.0165495,0.050,0.0164023,0.050,0.0191546,0.050,0.0167632,0.050,0.0194593,0.050,0.00936757,0.050,0.0137174,0.050,0.0129095,0.050,0.0165495,0.050,0.0182076,0.050,0.0164023,0.050,0.0154551,0.050,0.0154663,0.050,0.0212905,0.050,0.0105356,0.050,0.0115043,0.050,0.0165787,0.050,0.0183883,0.050,0.00977941,0.050,0.0176932,0.050,0.0164023,0.050,0.0168688,0.050,0.00627423,0.050,0.0132536,0.050,0.0148265,0.050,0.0164131,0.050,0.0160473,0.050,0.00221161,0.050,0.0116618,0.050,0.0160802,0.050,0.0168447,0.050,0.0132427,0.050,0.0164023,0.050,0.0116777,0.050,0.0149491,0.050,0.0169412,0.050,0.0165539,0.050,0.0155769,0.050,0.00450361,0.050,0.0164844,0.050,0.00414872,0.050,0.0169881,0.050,0.00474314,0.050,0.00897398,0.050,0.00972974,0.050,0.0193362,0.050,0.0200832,0.050,0.0162948,0.050,0.0158515,0.050,0.0169447,0.050,0.0163712,0.050,0.0177139,0.050,0.0169403,0.050,0.0141881,0.050,0.00953045,0.050,0.0176774,0.050,0.0161159,0.050,0.0129175,0.050,0.015914,0.050,0.0168759,0.050,0.0164242,0.050,0.0173591,0.050,0.00699182,0.050,0.0122365,0.050,0.0115459,0.050,0.0159826,0.050,0.0166636,0.050,0.011498,0.050,0.0177139,0.050,0.0102277,0.050,0.0164539,0.050,0.0168982,0.050,0.0164844,0.050,0.0168759,0.050,0.0255276,0.050,0.000713093,0.050,0.0134958,0.050,0.0170223,0.050,0.0154757,0.050,0.0199167,0.050,0.0170429,0.050,0.0164481,0.050,0.0166194,0.050,0.0187595,0.050,0.0161159,0.050,0.00699182,0.050,0.0162976,0.050,0.00517395
0.051,0.0143235,0.051,0.0196611,0.051,0.0155309,0.051,0.0118516,0.051,0.013166,0.051,0.00331879,0.051,0.0116236,0.051,0.0134121,0.051,0.0093051,0.051,0.00602201,0.051,0.0168351,0.051,0.0141978,0.051,0.0168777,0.051,0.0167276,0.051,0.0195339,0.051,0.0170956,0.051,0.0198446,0.051,0.00955403,0.051,0.0139898,0.051,0.013166,0.051,0.0168777,0.051,0.0185683,0.051,0.0167276,0.051,0.0157617,0.051,0.0157731,0.051,0.0217116,0.051,0.0107452,0.051,0.011733,0.051,0.0169074,0.051,0.0187526,0.051,0.00997403,0.051,0.0180439,0.051,0.0167276,0.051,0.0172033,0.051,0.00639932,0.051,0.0135169,0.051,0.0151208,0.051,0.0167386,0.051,0.0163656,0.051,0.00225579,0.051,0.0118937,0.051,0.0163991,0.051,0.0171787,0.051,0.0135057,0.051,0.0167276,0.051,0.0119099,0.051,0.0152458,0.051,0.0172771,0.051,0.0168821,0.051,0.015886,0.051,0.00459348,0.051,0.0168113,0.051,0.00423152,0.051,0.017325,0.051,0.00483778,0.051,0.00915264,0.051,0.00992337,0.051,0.0197191,0.051,0.0204807,0.051,0.016618,0.051,0.016166,0.051,0.0172806,0.051,0.0166959,0.051,0.018065,0.051,0.0172761,0.051,0.0144698,0.051,0.00972014,0.051,0.0180277,0.051,0.0164356,0.051,0.0131741,0.051,0.0162296,0.051,0.0172105,0.051,0.0167499,0.051,0.0177032,0.051,0.00713116,0.051,0.0124797,0.051,0.0117755,0.051,0.0162997,0.051,0.016994,0.051,0.0117266,0.051,0.018065,0.051,0.0104312,0.051,0.0167803,0.051,0.0172332,0.051,0.0168113,0.051,0.0172105,0.051,0.0260314,0.051,0.00072735,0.051,0.0137638,0.051,0.0173598,0.051,0.0157828,0.051,0.020311,0.051,0.0173808,0.051,0.0167743,0.051,0.016949,0.051,0.0191311,0.051,0.0164356,0.051,0.00713116,0.051,0.0166208,0.051,0.00527716
0.052,0.0146078,0.052,0.0200504,0.052,0.015839,0.052,0.0120872,0.052,0.0134276,0.052,0.00338505,0.052,0.0118547,0.052,0.0136785,0.052,0.00949032,0.052,0.00614208,0.052,0.0171689,0.052,0.0144797,0.052,0.0172123,0.052,0.0170593,0.052,0.0199207,0.052,0.0174345,0.052,0.0202374,0.052,0.00974418,0.052,0.0142676,0.052,0.0134276,0.052,0.0172123,0.052,0.0189362,0.052,0.0170593,0.052,0.0160744,0.052,0.0160861,0.052,0.022141,0.052,0.010959,0.052,0.0119663,0.052,0.0172427,0.052,0.019124,0.052,0.0101725,0.052,0.0184014,0.052,0.0170593,0.052,0.0175443,0.052,0.00652689,0.052,0.0137854,0.052,0.0154209,0.052,0.0170705,0.052,0.0166902,0.052,0.00230086,0.052,0.0121301,0.052,0.0167243,0.052,0.0175192,0.052,0.013774,0.052,0.0170593,0.052,0.0121466,0.052,0.0155484,0.052,0.0176196,0.052,0.0172169,0.052,0.0162011,0.052,0.00468513,0.052,0.0171446,0.052,0.00431597,0.052,0.0176684,0.052,0.0049343,0.052,0.00933484,0.052,0.0101208,0.052,0.0201095,0.052,0.020886,0.052,0.0169475,0.052,0.0164866,0.052,0.0176232,0.052,0.017027,0.052,0.0184229,0.052,0.0176186,0.052,0.014757,0.052,0.00991358,0.052,0.0183849,0.052,0.0167615,0.052,0.0134358,0.052,0.0165515,0.052,0.0175517,0.052,0.017082,0.052,0.018054,0.052,0.00727327,0.052,0.0127277,0.052,0.0120096,0.052,0.016623,0.052,0.017331,0.052,0.0119598,0.052,0.0184229,0.052,0.0106387,0.052,0.017113,0.052,0.0175748,0.052,0.0171446,0.052,0.0175517,0.052,0.0265451,0.052,0.000741891,0.052,0.0140372,0.052,0.0177039,0.052,0.0160959,0.052,0.020713,0.052,0.0177253,0.052,0.0171069,0.052,0.017285,0.052,0.01951,0.052,0.0167615,0.052,0.00727327,0.052,0.0169504,0.052,0.00538242
0.053,0.0148978,0.053,0.0204473,0.053,0.0161532,0.053,0.0123274,0.053,0.0136943,0.053,0.00345264,0.053,0.0120903,0.053,0.0139502,0.053,0.00967921,0.053,0.00626454,0.053,0.0175092,0.053,0.0147671,0.053,0.0175536,0.053,0.0173975,0.053,0.0203151,0.053,0.0177801,0.053,0.020638,0.053,0.00993809,0.053,0.0145509,0.053,0.0136943,0.053,0.0175536,0.053,0.0193112,0.053,0.0173975,0.053,0.0163933,0.053,0.0164051,0.053,0.0225788,0.053,0.0111769,0.053,0.0122041,0.053,0.0175845,0.053,0.0195027,0.053,0.0103749,0.053,0.018766,0.053,0.0173975,0.053,0.0178921,0.053,0.00665699,0.053,0.0140592,0.053,0.0157269,0.053,0.0174089,0.053,0.0170211,0.053,0.00234682,0.053,0.0123712,0.053,0.017056,0.053,0.0178664,0.053,0.0140475,0.053,0.0173975,0.053,0.0123881,0.053,0.0158569,0.053,0.0179688,0.053,0.0175582,0.053,0.0165224,0.053,0.00477861,0.053,0.0174845,0.053,0.0044021,0.053,0.0180186,0.053,0.00503273,0.053,0.00952065,0.053,0.0103222,0.053,0.0205075,0.053,0.0212993,0.053,0.0172836,0.053,0.0168136,0.053,0.0179725,0.053,0.0173645,0.053,0.0187879,0.053,0.0179678,0.053,0.0150499,0.053,0.0101108,0.053,0.0187492,0.053,0.0170939,0.053,0.0137027,0.053,0.0168798,0.053,0.0178996,0.053,0.0174207,0.053,0.0184118,0.053,0.0074182,0.053,0.0129807,0.053,0.0122483,0.053,0.0169526,0.053,0.0176745,0.053,0.0121975,0.053,0.0187879,0.053,0.0108503,0.053,0.0174522,0.053,0.0179232,0.053,0.0174845,0.053,0.0178996,0.053,0.0270688,0.053,0.000756724,0.053,0.0143159,0.053,0.0180547,0.053,0.0164152,0.053,0.0211228,0.053,0.0180766,0.053,0.0174461,0.053,0.0176276,0.053,0.0198963,0.053,0.0170939,0.053,0.0074182,0.053,0.0172864,0.053,0.00548977
0.054,0.0151935,0.054,0.0208519,0.054,0.0164736,0.054,0.0125724,0.054,0.0139662,0.054,0.00352157,0.054,0.0123306,0.054,0.0142272,0.054,0.00987184,0.054,0.00638943,0.054,0.0178563,0.054,0.0150602,0.054,0.0179015,0.054,0.0177424,0.054,0.0207171,0.054,0.0181325,0.054,0.0210464,0.054,0.0101358,0.054,0.0148398,0.054,0.0139662,0.054,0.0179015,0.054,0.0196936,0.054,0.0177424,0.054,0.0167184,0.054,0.0167305,0.054,0.0230252,0.054,0.0113992,0.054,0.0124467,0.054,0.017933,0.054,0.0198889,0.054,0.0105813,0.054,0.0191377,0.054,0.0177424,0.054,0.0182466,0.054,0.00678968,0.054,0.0143383,0.054,0.0160389,0.054,0.017754,0.054,0.0173586,0.054,0.0023937,0.054,0.0126171,0.054,0.0173941,0.054,0.0182205,0.054,0.0143264,0.054,0.0177424,0.054,0.0126343,0.054,0.0161714,0.054,0.0183248,0.054,0.0179062,0.054,0.0168501,0.054,0.00487395,0.054,0.0178311,0.054,0.00448995,0.054,0.0183756,0.054,0.00513313,0.054,0.00971014,0.054,0.0105276,0.054,0.0209133,0.054,0.0217206,0.054,0.0176262,0.054,0.017147,0.054,0.0183286,0.054,0.0177087,0.054,0.0191601,0.054,0.0183238,0.054,0.0153486,0.054,0.010312,0.054,0.0191206,0.054,0.0174328,0.054,0.0139748,0.054,0.0172144,0.054,0.0182543,0.054,0.017766,0.054,0.0187765,0.054,0.007566,0.054,0.0132385,0.054,0.0124917,0.054,0.0172887,0.054,0.0180248,0.054,0.0124399,0.054,0.0191601,0.054,0.0110661,0.054,0.0177982,0.054,0.0182783,0.054,0.0178311,0.054,0.0182543,0.054,0.0276026,0.054,0.000771853,0.054,0.0146001,0.054,0.0184125,0.054,0.0167407,0.054,0.0215407,0.054,0.0184348,0.054,0.0177919,0.054,0.017977,0.054,0.0202901,0.054,0.0174328,0.054,0.007566,0.054,0.0176291,0.054,0.00559926
0.055,0.015495,0.055,0.0212645,0.055,0.0168003,0.055,0.0128223,0.055,0.0142436,0.055,0.00359187,0.055,0.0125757,0.055,0.0145097,0.055,0.0100683,0.055,0.00651681,0.055,0.0182101,0.055,0.0153591,0.055,0.0182562,0.055,0.018094,0.055,0.0211271,0.055,0.0184918,0.055,0.0214628,0.055,0.0103375,0.055,0.0151343,0.055,0.0142436,0.055,0.0182562,0.055,0.0200835,0.055,0.018094,0.055,0.0170499,0.055,0.0170622,0.055,0.0234802,0.055,0.0116258,0.055,0.012694,0.055,0.0182884,0.055,0.0202826,0.055,0.0107918,0.055,0.0195167,0.055,0.018094,0.055,0.0186082,0.055,0.00692501,0.055,0.014623,0.055,0.016357,0.055,0.0181059,0.055,0.0177027,0.055,0.00244152,0.055,0.0128678,0.055,0.0177389,0.055,0.0185815,0.055,0.0146109,0.055,0.018094,0.055,0.0128853,0.055,0.0164922,0.055,0.0186879,0.055,0.018261,0.055,0.0171842,0.055,0.00497119,0.055,0.0181844,0.055,0.00457954,0.055,0.0187397,0.055,0.00523553,0.055,0.00990338,0.055,0.010737,0.055,0.0213271,0.055,0.0221502,0.055,0.0179755,0.055,0.0174869,0.055,0.0186917,0.055,0.0180597,0.055,0.0195395,0.055,0.0186869,0.055,0.0156532,0.055,0.0105172,0.055,0.0194992,0.055,0.0177783,0.055,0.0142523,0.055,0.0175557,0.055,0.0186159,0.055,0.0181181,0.055,0.0191484,0.055,0.00771674,0.055,0.0135015,0.055,0.01274,0.055,0.0176314,0.055,0.018382,0.055,0.0126872,0.055,0.0195395,0.055,0.0112862,0.055,0.0181509,0.055,0.0186405,0.055,0.0181844,0.055,0.0186159,0.055,0.0281468,0.055,0.000787284,0.055,0.01489,0.055,0.0187773,0.055,0.0170726,0.055,0.0219668,0.055,0.0188,0.055,0.0181445,0.055,0.0183332,0.055,0.0206917,0.055,0.0177783,0.055,0.00771674,0.055,0.0179785,0.055,0.00571093
0.056,0.0158025,0.056,0.0216852,0.056,0.0171334,0.056,0.013077,0.056,0.0145264,0.056,0.00366358,0.056,0.0128256,0.056,0.0147977,0.056,0.0102686,0.056,0.00664671,0.056,0.018571,0.056,0.0156639,0.056,0.0186179,0.056,0.0184525,0.056,0.021545,0.056,0.0188581,0.056,0.0218873,0.056,0.0105432,0.056,0.0154347,0.056,0.0145264,0.056,0.0186179,0.056,0.020481,0.056,0.0184525,0.056,0.0173879,0.056,0.0174005,0.056,0.0239442,0.056,0.011857,0.056,0.0129463,0.056,0.0186507,0.056,0.0206841,0.056,0.0110064,0.056,0.0199032,0.056,0.0184525,0.056,0.0189768,0.056,0.00706302,0.056,0.0149133,0.056,0.0166815,0.056,0.0184646,0.056,0.0180535,0.056,0.00249029,0.056,0.0131234,0.056,0.0180905,0.056,0.0189496,0.056,0.0149009,0.056,0.0184525,0.056,0.0131413,0.056,0.0168192,0.056,0.0190581,0.056,0.0186228,0.056,0.0175248,0.056,0.00507037,0.056,0.0185447,0.056,0.00467092,0.056,0.0191109,0.056,0.00533996,0.056,0.0101004,0.056,0.0109506,0.056,0.021749,0.056,0.0225882,0.056,0.0183317,0.056,0.0178335,0.056,0.019062,0.056,0.0184176,0.056,0.0199264,0.056,0.019057,0.056,0.0159637,0.056,0.0107264,0.056,0.0198853,0.056,0.0181306,0.056,0.0145353,0.056,0.0179037,0.056,0.0189847,0.056,0.0184771,0.056,0.0195277,0.056,0.00787047,0.056,0.0137697,0.056,0.0129931,0.056,0.0179809,0.056,0.0187462,0.056,0.0129393,0.056,0.0199264,0.056,0.0115106,0.056,0.0185105,0.056,0.0190097,0.056,0.0185447,0.056,0.0189847,0.056,0.0287016,0.056,0.000803024,0.056,0.0151855,0.056,0.0191492,0.056,0.0174111,0.056,0.0224011,0.056,0.0191724,0.056,0.018504,0.056,0.0186965,0.056,0.0211012,0.056,0.0181306,0.056,0.00787047,0.056,0.0183348,0.056,0.00582482
